Club,H/A,Timestamp,Event,Player Event,Remark Event,Player Assist,Player Out,Match ID
FC Lugano,Away,78',Substitution,Johan Nkama,Tactical,,Renato Steffen,4089819
FC Basel 1893,Home,64',Yellow Card,Nicolas Vouilloz,Foul,,,4089819
FC Lugano,Away,72',Yellow Card,Milton Valenzuela,Time wasting,,,4089819
FC Lugano,Away,81',Yellow Card,Uran Bislimi,Foul,,,4089819
FC Lugano,Away,89',Yellow Card,Zan Celar,Foul,,,4089819
FC Winterthur,Away,35',Goal,Sayfallah Ltaief,Left-footed shot,,,4089820
FC Winterthur,Away,46',Substitution,Samir Ramizi,Tactical,,Adrian Gantenbein,4089820
Grasshopper Club Zurich,Home,46',Substitution,Giotto Morandi,Tactical,,Pascal Schürpf,4089820
Grasshopper Club Zurich,Home,46',Substitution,Francis Momoh,Tactical,,Dorian Babunski,4089820
Grasshopper Club Zurich,Home,59',Substitution,Tim Meyer,Tactical,,Ayumu Seko,4089820
Grasshopper Club Zurich,Home,68',Substitution,Théo Ndicka Matam,Tactical,,Filipe de Carvalho,4089820
Grasshopper Club Zurich,Home,78',Substitution,Bradley Fink,Tactical,,Liam Bollati,4089820
FC Winterthur,Away,79',Substitution,Boubacar Fofana,Tactical,,Sayfallah Ltaief,4089820
FC Winterthur,Away,86',Substitution,Thibault Corbaz,Tactical,,Basil Stillhart,4089820
FC Winterthur,Away,86',Substitution,Tobias Schättin,Tactical,,Souleymane Diaby,4089820
FC Winterthur,Away,51',Yellow Card,Sayfallah Ltaief,Dissent,,,4089820
Grasshopper Club Zurich,Home,56',Yellow Card,Liam Bollati,Foul,,,4089820
Grasshopper Club Zurich,Home,74',Yellow Card,Francis Momoh,Foul,,,4089820
FC Winterthur,Away,89',Yellow Card,Samir Ramizi,Foul,,,4089820
Grasshopper Club Zurich,Home,90',Yellow Card,Amir Abrashi,Foul,,,4089820
BSC Young Boys,Away,8',Goal,Ebrima Colley,Counter attack goal,,,4089821
BSC Young Boys,Away,7',Substitution,Fabian Lustenberger,Injury,,Loris Benito,4089821
FC Lausanne-Sport,Home,46',Substitution,Raoul Giger,Tactical,,Olivier Custodio,4089821
FC Lausanne-Sport,Home,46',Substitution,Simone Pafundi,Tactical,,Kaly Sène,4089821
BSC Young Boys,Away,63',Substitution,Cheikh Niasse,Tactical,,Filip Ugrinic,4089821
BSC Young Boys,Away,63',Substitution,Joel Mvuka,Tactical,,Ebrima Colley,4089821
FC Lausanne-Sport,Home,69',Substitution,Anel Husic,Tactical,,Rares Ilie,4089821
BSC Young Boys,Away,82',Substitution,Silvere Ganvoula,Tactical,,Cedric Itten,4089821
BSC Young Boys,Away,82',Substitution,Darian Males,Tactical,,Lukasz Lakomy,4089821
FC Lausanne-Sport,Home,11',Yellow Card,Antoine Bernede,Foul,,,4089821
BSC Young Boys,Away,22',Yellow Card,Fabian Lustenberger,Foul,,,4089821
FC Luzern,Home,71',Goal,Thibault Klidjé,Right-footed shot,Dario Ulrich,,4089822
FC St. Gallen 1879,Away,56',Substitution,Corsin Konietzke,Injury,,Lukas Görtler,4089822
FC Luzern,Home,57',Substitution,Max Meyer,Tactical,,Jakub Kadák,4089822
FC Luzern,Home,57',Substitution,Nicolas Haas,Tactical,,Levin Winkler,4089822
FC Luzern,Home,57',Substitution,Sofyan Chader,Tactical,,Teddy Okou,4089822
FC St. Gallen 1879,Away,67',Substitution,Mihailo Stevanovic,Tactical,,Fabian Schubert,4089822
FC St. Gallen 1879,Away,67',Substitution,Albin Krasniqi,Tactical,,Christian Witzig,4089822
FC Luzern,Home,68',Substitution,Leny Meyer,Tactical,,Severin Ottiger,4089822
FC Luzern,Home,76',Substitution,Lars Villiger,Injury,,Thibault Klidjé,4089822
FC St. Gallen 1879,Away,83',Substitution,Felix Mambimbi,Tactical,,Bastien Toma,4089822
FC St. Gallen 1879,Away,83',Substitution,Nikolaj Möller,Tactical,,Abdoulaye Diaby,4089822
FC St. Gallen 1879,Away,17',Yellow Card,Abdoulaye Diaby,Foul,,,4089822
FC St. Gallen 1879,Away,62',Yellow Card,Christian Witzig,Unsporting behaviour,,,4089822
FC Luzern,Home,62',Yellow Card,Luca Jaquez,Unsporting behaviour,,,4089822
FC St. Gallen 1879,Away,68',Yellow Card,Albert Vallci,Foul,,,4089822
FC St. Gallen 1879,Away,86',Yellow Card,Corsin Konietzke,Foul,,,4089822
FC St. Gallen 1879,Away,90',Yellow Card,Lukas Görtler,Dissent,,,4089822
FC Luzern,Home,90',Yellow Card,Pascal Loretz,Time wasting,,,4089822
Servette FC,Home,11',Goal,Enzo Crivelli,Header,Bendegúz Bolla,,4089823
Servette FC,Home,13',Goal,Gaël Ondoua,Left-footed shot,,,4089823
Servette FC,Home,59',Goal,Bendegúz Bolla,Counter attack goal,,,4089823
FC Stade-Lausanne-Ouchy,Away,64',Goal,Alban Ajdini,Right-footed shot,,,4089823
FC Stade-Lausanne-Ouchy,Away,32',Substitution,Romain Bayard,Tactical,,Mischa Eberhard,4089823
FC Stade-Lausanne-Ouchy,Away,32',Substitution,Edmond Akichi,Tactical,,Giovani Bamba,4089823
Servette FC,Home,66',Substitution,Jérémy Guillemenot,Tactical,,Enzo Crivelli,4089823
Servette FC,Home,66',Substitution,Théo Magnin,Tactical,,Alexis Antunes,4089823
FC Stade-Lausanne-Ouchy,Away,75',Substitution,Vitalie Damaşcan,Tactical,,Gabriel Kyeremateng,4089823
FC Stade-Lausanne-Ouchy,Away,82',Substitution,Liridon Mulaj,Tactical,,Alban Ajdini,4089823
Servette FC,Home,84',Substitution,Miroslav Stevanovic,Tactical,,Bendegúz Bolla,4089823
FC Stade-Lausanne-Ouchy,Away,10',Yellow Card,Mischa Eberhard,Foul,,,4089823
FC Stade-Lausanne-Ouchy,Away,45',Yellow Card,Edmond Akichi,Foul,,,4089823
FC Stade-Lausanne-Ouchy,Away,45',Yellow Card,Lucas Pos,Foul,,,4089823
FC Stade-Lausanne-Ouchy,Away,90',Yellow Card,Vitalie Damaşcan,Foul,,,4089823
Yverdon Sport FC,Home,8',Goal,William Le Pogam,Left-footed shot,,,4089824
Yverdon Sport FC,Home,83',Goal,Kevin Carlos,Right-footed shot,Anthony Sauthier,,4089824
Yverdon Sport FC,Home,88',Goal,Kevin Carlos,Left-footed shot,,,4089824
FC Zürich,Away,46',Substitution,Daniel Afriyie,Tactical,,Jonathan Okita,4089824
Yverdon Sport FC,Home,62',Substitution,Christopher Lungoyi,Tactical,,Varol Tasar,4089824
Yverdon Sport FC,Home,67',Substitution,Vladan Vidakovic,Tactical,,Liziero,4089824
Yverdon Sport FC,Home,67',Substitution,Kevin Carlos,Tactical,,Mathias Olesen,4089824
FC Zürich,Away,80',Substitution,Junior Ligue,Tactical,,Antonio Marchesano,4089824
FC Zürich,Away,86',Substitution,Ivan Santini,Tactical,,Nikola Boranijasevic,4089824
FC Zürich,Away,86',Substitution,Armstrong Oko-Flex,Tactical,,Ifeanyi Mathew,4089824
Yverdon Sport FC,Home,86',Substitution,Niklas Gunnarsson,Tactical,,Marley Aké,4089824
Yverdon Sport FC,Home,5',Yellow Card,Varol Tasar,Foul,,,4089824
FC Zürich,Away,45',Direct Red Card,Cheick Condé,Violent conduct,,,4089824
Yverdon Sport FC,Home,45',Yellow Card,Liziero,Unsporting behaviour,,,4089824
FC Zürich,Away,45',Yellow Card,Yanick Brecher,Dissent,,,4089824
Yverdon Sport FC,Home,55',Yellow Card,Aimen Mahious,Dissent,,,4089824
Yverdon Sport FC,Home,62',Yellow-Red Card,Aimen Mahious,Time wasting,,,4089824
Yverdon Sport FC,Home,90',Yellow Card,Dario Del Fabro,Dissent,,,4089824
FC Zürich,Away,90',Yellow Card,Lindrit Kamberi,Foul,,,4089824
Yverdon Sport FC,Home,90',Yellow Card,Vladan Vidakovic,Foul,,,4089824
