Club,H/A,Timestamp,Event,Player Event,Remark Event,Player Assist,Player Out,Match ID
BSC Young Boys,Home,70',Substitution,Cedric Itten,Tactical,,Jean-Pierre Nsame,3841126
BSC Young Boys,Home,70',Substitution,Kastriot Imeri,Tactical,,Christian Fassnacht,3841126
FC Luzern,Away,73',Substitution,Noah Rupp,Tactical,,Mohamed Dräger,3841126
BSC Young Boys,Home,79',Substitution,Fabian Lustenberger,Tactical,,Fabian Rieder,3841126
BSC Young Boys,Home,79',Substitution,Joël Monteiro,Tactical,,Meschack Elia,3841126
BSC Young Boys,Home,79',Substitution,Donat Rrudhani,Tactical,,Filip Ugrinic,3841126
FC Luzern,Away,80',Substitution,Benjamin Kimpioka,Tactical,,Lars Villiger,3841126
FC Luzern,Away,24',Yellow Card,Nicky Beloko,Foul,,,3841126
BSC Young Boys,Home,50',Yellow Card,Christian Fassnacht,Foul,,,3841126
FC Luzern,Away,59',Yellow Card,Ismajl Beka,Foul,,,3841126
FC Sion,Away,20',Goal,Yassin Fortuné,Right-footed shot,Reto Ziegler,,3841127
FC Zürich,Home,25',Goal,Blerim Dzemaili,Penalty,,,3841127
FC Sion,Away,44',Goal,Wylan Cyprien,Direct free kick,,,3841127
FC Zürich,Home,78',Goal,Blerim Dzemaili,Penalty,,,3841127
FC Sion,Away,11',Substitution,Dennis Iapichino,Injury,,Gora Diouf,3841127
FC Zürich,Home,46',Substitution,Fabian Rohner,Tactical,,Cheick Condé,3841127
FC Sion,Away,46',Substitution,Anto Grgic,Tactical,,Dennis Iapichino,3841127
FC Zürich,Home,61',Substitution,Bledian Krasniqi,Tactical,,Antonio Marchesano,3841127
FC Sion,Away,65',Substitution,Giovanni Sio,Tactical,,Gaëtan Karlen,3841127
FC Sion,Away,65',Substitution,Kevin Halabaku,Tactical,,Ilyas Chouaref,3841127
FC Sion,Away,69',Substitution,Alexandros Safarikas,Injury,,Kevin Fickentscher,3841127
FC Zürich,Home,73',Substitution,Ole Selnæs,Tactical,,Ifeanyi Mathew,3841127
FC Zürich,Home,73',Substitution,Junior Ligue,Tactical,,Jonathan Okita,3841127
FC Zürich,Home,80',Substitution,Marc Hornschuh,Tactical,,Becir Omeragic,3841127
FC Zürich,Home,10',Yellow Card,Cheick Condé,Foul,,,3841127
FC Sion,Away,24',Yellow Card,Reto Ziegler,Foul,,,3841127
FC Zürich,Home,60',Yellow Card,Mirlind Kryeziu,Unsporting behaviour,,,3841127
FC Sion,Away,60',Yellow Card,Gaëtan Karlen,Unsporting behaviour,,,3841127
FC Sion,Away,78',Yellow Card,Giovanni Sio,Dissent,,,3841127
FC Zürich,Home,85',Yellow Card,Nikola Boranijasevic,Foul,,,3841127
FC Zürich,Home,90',Yellow Card,Fabian Rohner,Unsporting behaviour,,,3841127
FC Zürich,Home,90',Yellow Card,Junior Ligue,Foul,,,3841127
FC Sion,Away,90',Yellow Card,Joël Schmied,Unsporting behaviour,,,3841127
FC Zürich,Away,90',Goal,Roko Simic,Penalty,,,3841148
FC Zürich,Away,90',Goal,Ifeanyi Mathew,Left-footed shot,Antonio Marchesano,,3841148
FC Basel 1893,Home,45',Substitution,Jean-Kévin Augustin,Injury,,Sergio López,3841148
FC Zürich,Away,54',Substitution,Bledian Krasniqi,Tactical,,Junior Ligue,3841148
FC Basel 1893,Home,71',Substitution,Bradley Fink,Tactical,,Andi Zeqiri,3841148
FC Basel 1893,Home,71',Substitution,Hugo Novoa,Tactical,,Dan Ndoye,3841148
FC Zürich,Away,79',Substitution,Roko Simic,Tactical,,Fabian Rohner,3841148
FC Zürich,Away,14',Yellow Card,Fidan Aliti,Foul,,,3841148
FC Basel 1893,Home,56',Yellow Card,Taulant Xhaka,Handball,,,3841148
FC Zürich,Away,76',Yellow Card,Lindrit Kamberi,Dissent,,,3841148
FC Zürich,Away,81',Yellow Card,Adrián Guerrero,Time wasting,,,3841148
FC Basel 1893,Home,85',Direct Red Card,Kasim Adams,Violent conduct,,,3841148
FC Basel 1893,Home,85',Yellow Card,Jean-Kévin Augustin,Mass confrontation,,,3841148
FC Zürich,Away,85',Yellow Card,Nikola Boranijasevic,Mass confrontation,,,3841148
FC Zürich,Away,85',Yellow Card,Nikola Katic,Mass confrontation,,,3841148
FC Zürich,Away,90',Yellow Card,Roko Simic,Taking off shirt,,,3841148
FC Basel 1893,Home,90',Direct Red Card,Wouter Burger,Violent conduct,,,3841148
FC Zürich,Away,90',Direct Red Card,Mirlind Kryeziu,"Mirlind Kryeziu
Red card",,,3841148
FC Zürich,Away,90',Yellow Card,Ifeanyi Mathew,Dissent,,,3841148
FC Basel 1893,Home,90',Direct Red Card,Taulant Xhaka,Violent conduct,,,3841148
Grasshopper Club Zurich,Home,7',Goal,Meritan Shabani,Right-footed shot,Renat Dadashov,,3841149
Servette FC,Away,40',Goal,Yoan Severin,Left-footed shot,Samba Diba,,3841149
Servette FC,Away,51',Goal,Miroslav Stevanovic,Right-footed shot,Kevin Mbabu,,3841149
Grasshopper Club Zurich,Home,67',Goal,Giotto Morandi,Header,Petar Pusic,,3841149
Servette FC,Away,82',Goal,Miroslav Stevanovic,Right-footed shot,Anthony Baron,,3841149
Grasshopper Club Zurich,Home,46',Substitution,Shkelqim Demhasaj,Tactical,,Renat Dadashov,3841149
Grasshopper Club Zurich,Home,61',Substitution,Giotto Morandi,Tactical,,Meritan Shabani,3841149
Servette FC,Away,68',Substitution,Ronny Rodelin,Tactical,,Chris Bedia,3841149
Servette FC,Away,68',Substitution,Alexis Antunes,Tactical,,Dereck Kutesa,3841149
Servette FC,Away,72',Substitution,Théo Valls,Injury,,Samba Diba,3841149
Grasshopper Club Zurich,Home,78',Substitution,Florian Hoxha,Injury,,Teruki Hara,3841149
Grasshopper Club Zurich,Home,78',Substitution,Dion Kacuri,Tactical,,Tsiy Ndenge,3841149
Servette FC,Away,84',Substitution,Nicolas Vouilloz,Tactical,,Steve Rouiller,3841149
Servette FC,Away,84',Substitution,Hussayn Touati,Tactical,,Patrick Pflücke,3841149
Grasshopper Club Zurich,Home,90',Substitution,Noah Blasucci,Tactical,,Hayao Kawabe,3841149
Grasshopper Club Zurich,Home,39',Yellow Card,Renat Dadashov,Foul,,,3841149
Grasshopper Club Zurich,Home,90',Yellow Card,Shkelqim Demhasaj,Dissent,,,3841149
FC Luzern,Home,27',Goal,Ismajl Beka,Tap-in,Severin Ottiger,,3841150
FC Luzern,Home,36',Goal,Max Meyer,Right-footed shot,Mohamed Dräger,,3841150
FC Lugano,Away,52',Goal,Zan Celar,Left-footed shot,Roman Macek,,3841150
FC Lugano,Away,74',Goal,Renato Steffen,Right-footed shot,Milton Valenzuela,,3841150
FC Lugano,Away,46',Substitution,Mohamed Belhadj Mahmoud,Tactical,,Jhon Espinoza,3841150
FC Luzern,Home,61',Substitution,Asumah Abubakar,Tactical,,Mohamed Dräger,3841150
FC Luzern,Home,61',Substitution,Mamady Diambou,Tactical,,Lars Villiger,3841150
FC Lugano,Away,61',Substitution,Mohamed Amoura,Tactical,,Ignacio Aliseda,3841150
FC Lugano,Away,81',Substitution,Mickaël Facchinetti,Tactical,,Uran Bislimi,3841150
FC Luzern,Home,88',Substitution,Luuk Breedijk,Tactical,,Pascal Schürpf,3841150
FC Luzern,Home,88',Substitution,Sofyan Chader,Tactical,,Max Meyer,3841150
FC Lugano,Away,89',Substitution,Johann Angstmann,Tactical,,Zan Celar,3841150
FC Lugano,Away,23',Yellow Card,Kreshnik Hajrizi,Foul,,,3841150
FC Lugano,Away,31',Yellow Card,Ousmane Doumbia,Foul,,,3841150
FC Luzern,Home,60',Yellow Card,Lars Villiger,Foul,,,3841150
FC Lugano,Away,78',Yellow Card,Milton Valenzuela,Foul,,,3841150
FC Luzern,Home,82',Yellow Card,Ismajl Beka,Foul,,,3841150
FC Luzern,Home,84',Yellow Card,Asumah Abubakar,Foul,,,3841150
FC Lugano,Away,90',Yellow Card,Renato Steffen,Foul,,,3841150
FC Winterthur,Away,21',Goal,Nishan Burkart,Left-footed shot,Hekuran Kryeziu,,3841151
FC Winterthur,Away,46',Substitution,Souleymane Diaby,Tactical,,Tobias Schättin,3841151
FC Sion,Home,46',Substitution,Kevin Halabaku,Tactical,,Ilyas Chouaref,3841151
FC Sion,Home,46',Substitution,Dimitri Cavaré,Tactical,,Numa Lavanchy,3841151
FC Sion,Home,46',Substitution,Denis Will Poha,Tactical,,Musa Araz,3841151
FC Sion,Home,65',Substitution,Kevin Bua,Tactical,,Yassin Fortuné,3841151
FC Winterthur,Away,66',Substitution,Michael Gonçalves,Injury,,Adrian Gantenbein,3841151
FC Winterthur,Away,66',Substitution,Sayfallah Ltaief,Tactical,,Nishan Burkart,3841151
FC Winterthur,Away,79',Substitution,Thibault Corbaz,Tactical,,Samir Ramizi,3841151
FC Winterthur,Away,87',Substitution,Remo Arnold,Tactical,,Matteo Di Giusto,3841151
FC Sion,Home,90',Substitution,Gaëtan Karlen,Tactical,,Giovanni Sio,3841151
FC Sion,Home,16',Yellow Card,Ilyas Chouaref,Foul,,,3841151
FC Winterthur,Away,56',Yellow Card,Hekuran Kryeziu,Foul,,,3841151
FC Sion,Home,71',Yellow Card,Mario Balotelli,Dissent,,,3841151
FC Sion,Home,71',Yellow Card,Giovanni Sio,Dissent,,,3841151
FC Winterthur,Away,73',Yellow Card,Matteo Di Giusto,Foul,,,3841151
FC Winterthur,Away,77',Yellow Card,Michael Gonçalves,Foul,,,3841151
FC Sion,Home,78',Yellow Card,Wylan Cyprien,Foul,,,3841151
FC Winterthur,Away,88',Yellow Card,Sayfallah Ltaief,Foul,,,3841151
BSC Young Boys,Away,53',Goal,Cedric Itten,Penalty,,,3841152
BSC Young Boys,Away,83',Goal,Jean-Pierre Nsame,Header,Filip Ugrinic,,3841152
FC St. Gallen 1879,Home,46',Substitution,Leon Dajaku,Tactical,,Willem Geubbels,3841152
FC St. Gallen 1879,Home,64',Substitution,Jordi Quintillà,Tactical,,Albert Vallci,3841152
BSC Young Boys,Away,65',Substitution,Meschack Elia,Tactical,,Donat Rrudhani,3841152
BSC Young Boys,Away,65',Substitution,Lewin Blum,Tactical,,Miguel Chaiwa,3841152
FC St. Gallen 1879,Home,71',Substitution,Isaac Schmidt,Tactical,,Michael Kempter,3841152
BSC Young Boys,Away,75',Substitution,Jean-Pierre Nsame,Tactical,,Cedric Itten,3841152
FC St. Gallen 1879,Home,80',Substitution,Chadrac Akolo,Tactical,,Christian Witzig,3841152
FC St. Gallen 1879,Home,80',Substitution,Fabian Schubert,Tactical,,Julian Von Moos,3841152
BSC Young Boys,Away,86',Substitution,Loris Benito,Tactical,,Ulisses Garcia,3841152
BSC Young Boys,Away,86',Substitution,Cheikh Niasse,Tactical,,Joël Monteiro,3841152
FC St. Gallen 1879,Home,42',Yellow Card,Julian Von Moos,Unsporting behaviour,,,3841152
BSC Young Boys,Away,42',Yellow Card,Fabian Rieder,Unsporting behaviour,,,3841152
FC St. Gallen 1879,Home,47',Yellow Card,Albert Vallci,Foul,,,3841152
BSC Young Boys,Away,58',Yellow Card,Miguel Chaiwa,Foul,,,3841152
FC St. Gallen 1879,Home,70',Yellow Card,Michael Kempter,Foul,,,3841152
Grasshopper Club Zurich,Home,68',Goal,Hayao Kawabe,Direct free kick,,,3841163
Grasshopper Club Zurich,Home,76',Goal,Noah Loosli,Header,Petar Pusic,,3841163
FC Luzern,Away,61',Substitution,Sofyan Chader,Tactical,,Lars Villiger,3841163
FC Luzern,Away,69',Substitution,Mohamed Dräger,Tactical,,Severin Ottiger,3841163
Grasshopper Club Zurich,Home,72',Substitution,Petar Pusic,Tactical,,Meritan Shabani,3841163
Grasshopper Club Zurich,Home,76',Substitution,Teruki Hara,Tactical,,Dominik Schmid,3841163
FC Luzern,Away,81',Substitution,Asumah Abubakar,Tactical,,Pascal Schürpf,3841163
FC Luzern,Away,81',Substitution,Mihailo Stevanovic,Tactical,,Nicky Beloko,3841163
Grasshopper Club Zurich,Home,87',Substitution,Tsiy Ndenge,Tactical,,Giotto Morandi,3841163
Grasshopper Club Zurich,Home,87',Substitution,Renat Dadashov,Tactical,,Shkelqim Demhasaj,3841163
Grasshopper Club Zurich,Home,37',Yellow Card,Bendegúz Bolla,Foul,,,3841163
FC Luzern,Away,58',Yellow Card,Pascal Schürpf,Foul,,,3841163
FC Luzern,Away,67',Yellow Card,Marius Müller,Dissent,,,3841163
FC Luzern,Away,67',Yellow Card,Marco Burch,Foul,,,3841163
FC Luzern,Away,79',Yellow Card,Nicky Beloko,Foul,,,3841163
Grasshopper Club Zurich,Home,90',Yellow Card,Christian Herc,Foul,,,3841163
FC Lugano,Home,15',Goal,Ignacio Aliseda,Left-footed shot,Fabio Daprelà,,3841164
FC Winterthur,Away,16',Goal,Joaquín Ardaiz,Left-footed shot,Nishan Burkart,,3841164
FC Lugano,Home,21',Goal,Allan Arigoni,Header,Jonathan Sabbatini,,3841164
FC Winterthur,Away,46',Substitution,Roman Buess,Tactical,,Joaquín Ardaiz,3841164
FC Winterthur,Away,61',Substitution,Thibault Corbaz,Tactical,,Hekuran Kryeziu,3841164
FC Lugano,Home,65',Substitution,Mattia Bottani,Tactical,,Mohamed Amoura,3841164
FC Lugano,Home,65',Substitution,Mohamed Belhadj Mahmoud,Tactical,,Uran Bislimi,3841164
FC Winterthur,Away,71',Substitution,Francisco Rodríguez,Tactical,,Samir Ramizi,3841164
FC Winterthur,Away,71',Substitution,Samuel Ballet,Tactical,,Nishan Burkart,3841164
FC Winterthur,Away,76',Substitution,Michael Gonçalves,Tactical,,Adrian Gantenbein,3841164
FC Lugano,Home,77',Substitution,Mickaël Facchinetti,Tactical,,Roman Macek,3841164
FC Lugano,Home,77',Substitution,Boris Babic,Tactical,,Zan Celar,3841164
FC Lugano,Home,88',Substitution,Johan Nkama,Tactical,,Ignacio Aliseda,3841164
FC Winterthur,Away,69',Yellow Card,Roman Buess,Foul,,,3841164
FC Winterthur,Away,83',Yellow Card,Samuel Ballet,Foul,,,3841164
FC Lugano,Home,90',Yellow Card,Kreshnik Hajrizi,Time wasting,,,3841164
Servette FC,Home,5',Goal,Patrick Pflücke,Left-footed shot,Kevin Mbabu,,3841165
Servette FC,Home,8',Goal,Dereck Kutesa,Right-footed shot,Miroslav Stevanovic,,3841165
Servette FC,Home,9',Goal,Gaël Clichy,Long distance kick,,,3841165
Servette FC,Home,70',Goal,Miroslav Stevanovic,Left-footed shot,Enzo Crivelli,,3841165
Servette FC,Home,85',Goal,Enzo Crivelli,Penalty,,,3841165
FC Sion,Away,46',Substitution,Reto Ziegler,Tactical,,Nathanaël Saintini,3841165
FC Sion,Away,46',Substitution,Dennis Iapichino,Tactical,,Luca Zuffi,3841165
FC Sion,Away,46',Substitution,Musa Araz,Tactical,,Mario Balotelli,3841165
FC Sion,Away,46',Substitution,Numa Lavanchy,Tactical,,Dimitri Cavaré,3841165
Servette FC,Home,66',Substitution,Ronny Rodelin,Tactical,,Dereck Kutesa,3841165
Servette FC,Home,66',Substitution,Enzo Crivelli,Tactical,,Chris Bedia,3841165
Servette FC,Home,79',Substitution,Moussa Diallo,Tactical,,Kevin Mbabu,3841165
Servette FC,Home,79',Substitution,Boubacar Fofana,Tactical,,Patrick Pflücke,3841165
Servette FC,Home,83',Substitution,Théo Valls,Tactical,,Timothé Cognat,3841165
FC Sion,Away,86',Substitution,Yassin Fortuné,Tactical,,Gaëtan Karlen,3841165
FC Sion,Away,29',Yellow Card,Gaëtan Karlen,Foul,,,3841165
FC Sion,Away,33',Yellow Card,Baltazar,Foul,,,3841165
FC St. Gallen 1879,Home,22',Goal,Jérémy Guillemenot,Direct free kick,,,3841166
FC St. Gallen 1879,Home,24',Goal,Lukas Görtler,Right-footed shot,Julian Von Moos,,3841166
FC St. Gallen 1879,Home,36',Goal,Jordi Quintillà,Left-footed shot,Jérémy Guillemenot,,3841166
FC St. Gallen 1879,Home,52',Goal,Emmanuel Latte Lath,Header,Jordi Quintillà,,3841166
FC Basel 1893,Away,54',Goal,Andi Zeqiri,Deflected shot on goal,Fabian Frei,,3841166
FC St. Gallen 1879,Home,63',Goal,Emmanuel Latte Lath,Right-footed shot,Julian Von Moos,,3841166
FC St. Gallen 1879,Home,90',Goal,Willem Geubbels,Right-footed shot,,,3841166
FC Basel 1893,Away,46',Substitution,Dan Ndoye,Tactical,,Anton Kade,3841166
FC Basel 1893,Away,46',Substitution,Andy Pelmard,Tactical,,Emmanuel Essiam,3841166
FC Basel 1893,Away,46',Substitution,Zeki Amdouni,Tactical,,Bradley Fink,3841166
FC Basel 1893,Away,60',Substitution,Jean-Kévin Augustin,Injury,,Darian Males,3841166
FC Basel 1893,Away,60',Substitution,Adriano Onyegbule,Tactical,,Fabian Frei,3841166
FC St. Gallen 1879,Home,68',Substitution,Isaac Schmidt,Tactical,,Michael Kempter,3841166
FC St. Gallen 1879,Home,68',Substitution,Willem Geubbels,Tactical,,Emmanuel Latte Lath,3841166
FC St. Gallen 1879,Home,68',Substitution,Noha Ndombasi,Tactical,,Julian Von Moos,3841166
FC St. Gallen 1879,Home,74',Substitution,Grégory Karlen,Tactical,,Jérémy Guillemenot,3841166
FC St. Gallen 1879,Home,85',Substitution,Basil Stillhart,Tactical,,Patrick Sutter,3841166
FC Basel 1893,Away,34',Yellow Card,Liam Millar,Dissent,,,3841166
FC Basel 1893,Away,45',Yellow Card,Darian Males,Foul,,,3841166
FC St. Gallen 1879,Home,90',Yellow Card,Willem Geubbels,Taking off shirt,,,3841166
BSC Young Boys,Home,21',Goal,Lewin Blum,Right-footed shot,Ulisses Garcia,,3841167
FC Zürich,Away,29',Goal,Bledian Krasniqi,Penalty,,,3841167
BSC Young Boys,Home,46',Substitution,Cédric Zesiger,Tactical,,Fabian Lustenberger,3841167
BSC Young Boys,Home,63',Substitution,Loris Benito,Tactical,,Ulisses Garcia,3841167
BSC Young Boys,Home,63',Substitution,Christian Fassnacht,Tactical,,Donat Rrudhani,3841167
BSC Young Boys,Home,63',Substitution,Kastriot Imeri,Tactical,,Filip Ugrinic,3841167
FC Zürich,Away,65',Substitution,Ole Selnæs,Tactical,,Bledian Krasniqi,3841167
FC Zürich,Away,74',Substitution,Jonathan Okita,Tactical,,Antonio Marchesano,3841167
FC Zürich,Away,74',Substitution,Roko Simic,Tactical,,Fabian Rohner,3841167
BSC Young Boys,Home,74',Substitution,Cedric Itten,Tactical,,Jean-Pierre Nsame,3841167
BSC Young Boys,Home,28',Yellow Card,Fabian Lustenberger,Foul,,,3841167
FC Zürich,Away,61',Yellow Card,Fidan Aliti,Foul,,,3841167
FC Zürich,Away,75',Yellow Card,Cheick Condé,Foul,,,3841167
BSC Young Boys,Home,85',Yellow Card,Meschack Elia,Handball,,,3841167
FC Basel 1893,Home,35',Goal,Andi Zeqiri,Header,Anton Kade,,3841168
FC Lugano,Away,84',Goal,Renato Steffen,Direct free kick,,,3841168
FC Lugano,Away,46',Substitution,Jhon Espinoza,Tactical,,Kreshnik Hajrizi,3841168
FC Lugano,Away,46',Substitution,Mohamed Amoura,Tactical,,Uran Bislimi,3841168
FC Basel 1893,Home,57',Substitution,Zeki Amdouni,Tactical,,Andi Zeqiri,3841168
FC Lugano,Away,59',Substitution,Mattia Bottani,Tactical,,Roman Macek,3841168
FC Lugano,Away,76',Substitution,Hicham Mahou,Tactical,,Ignacio Aliseda,3841168
FC Lugano,Away,76',Substitution,Mohamed Belhadj Mahmoud,Tactical,,Jonathan Sabbatini,3841168
FC Basel 1893,Home,81',Substitution,Bradley Fink,Tactical,,Jean-Kévin Augustin,3841168
FC Basel 1893,Home,81',Substitution,Hugo Vogel,Tactical,,Anton Kade,3841168
FC Lugano,Away,19',Yellow Card,Kreshnik Hajrizi,Foul,,,3841168
FC Basel 1893,Home,38',Yellow Card,Andi Zeqiri,Foul,,,3841168
FC Basel 1893,Home,62',Yellow Card,Darian Males,Dissent,,,3841168
FC Basel 1893,Home,63',Yellow Card,Riccardo Calafiori,Foul,,,3841168
FC Lugano,Away,89',Yellow Card,Renato Steffen,Foul,,,3841168
FC Lugano,Away,89',Yellow Card,Hicham Mahou,Unsporting behaviour,,,3841168
FC Basel 1893,Home,90',Yellow Card,Fabian Frei,Dissent,,,3841168
FC Basel 1893,Home,90',Yellow-Red Card,Riccardo Calafiori,Unsporting behaviour,,,3841168
FC Lugano,Away,90',Yellow Card,Amir Saipi,Unsporting behaviour,,,3841168
FC Luzern,Home,24',Goal,Lars Villiger,Right-footed shot,Without assist,,3841169
FC St. Gallen 1879,Away,45',Goal,Emmanuel Latte Lath,Header,Julian Von Moos,,3841169
FC Luzern,Home,65',Substitution,Asumah Abubakar,Injury,,Mohamed Dräger,3841169
FC St. Gallen 1879,Away,70',Substitution,Isaac Schmidt,Tactical,,Jérémy Guillemenot,3841169
FC St. Gallen 1879,Away,70',Substitution,Willem Geubbels,Tactical,,Christian Witzig,3841169
FC Luzern,Home,78',Substitution,Severin Ottiger,Tactical,,Lars Villiger,3841169
FC St. Gallen 1879,Away,83',Substitution,Chadrac Akolo,Tactical,,Julian Von Moos,3841169
FC St. Gallen 1879,Away,83',Substitution,Noha Ndombasi,Tactical,,Patrick Sutter,3841169
FC Luzern,Home,85',Substitution,Luuk Breedijk,Tactical,,Max Meyer,3841169
FC Luzern,Home,15',Yellow Card,Max Meyer,Foul,,,3841169
FC Luzern,Home,18',Yellow Card,Ardon Jashari,Foul,,,3841169
FC St. Gallen 1879,Away,57',Yellow Card,Lukas Görtler,Dissent,,,3841169
FC St. Gallen 1879,Away,64',Yellow Card,Matej Maglica,Foul,,,3841169
FC Luzern,Home,74',Direct Red Card,Denis Simani,Professional foul,,,3841169
BSC Young Boys,Away,27',Goal,Jean-Pierre Nsame,Penalty,,,3841170
BSC Young Boys,Away,50',Goal,Jean-Pierre Nsame,Left-footed shot,Loris Benito,,3841170
FC Sion,Home,58',Substitution,Kevin Halabaku,Tactical,,Yassin Fortuné,3841170
BSC Young Boys,Away,60',Substitution,Ulisses Garcia,Tactical,,Loris Benito,3841170
BSC Young Boys,Away,60',Substitution,Mohamed Camara,Tactical,,Aurèle Amenda,3841170
BSC Young Boys,Away,73',Substitution,Kevin Rüegg,Tactical,,Lewin Blum,3841170
BSC Young Boys,Away,73',Substitution,Meschack Elia,Tactical,,Jean-Pierre Nsame,3841170
FC Sion,Home,75',Substitution,Dennis Iapichino,Injury,,Musa Araz,3841170
BSC Young Boys,Away,80',Substitution,Donat Rrudhani,Tactical,,Kastriot Imeri,3841170
FC Sion,Home,89',Substitution,Gilles Richard,Injury,,Joël Schmied,3841170
BSC Young Boys,Away,6',Yellow Card,Aurèle Amenda,Foul,,,3841170
FC Sion,Home,26',Yellow Card,Numa Lavanchy,Foul,,,3841170
BSC Young Boys,Away,38',Yellow Card,Loris Benito,Foul,,,3841170
FC Sion,Home,73',Yellow Card,Musa Araz,Foul,,,3841170
BSC Young Boys,Away,84',Yellow Card,Fabian Rieder,Foul,,,3841170
Servette FC,Away,52',Goal,Chris Bedia,Right-footed shot,Anthony Baron,,3841171
FC Winterthur,Home,61',Substitution,Sayfallah Ltaief,Tactical,,Hekuran Kryeziu,3841171
FC Winterthur,Home,61',Substitution,Laurin Vögele,Tactical,,Neftali Manzambi,3841171
FC Winterthur,Home,65',Substitution,Tobias Schättin,Tactical,,Souleymane Diaby,3841171
Servette FC,Away,72',Substitution,Ronny Rodelin,Tactical,,Dereck Kutesa,3841171
Servette FC,Away,72',Substitution,Enzo Crivelli,Tactical,,Chris Bedia,3841171
Servette FC,Away,72',Substitution,Alexis Antunes,Tactical,,Patrick Pflücke,3841171
FC Winterthur,Home,77',Substitution,Michael Gonçalves,Tactical,,Adrian Gantenbein,3841171
FC Winterthur,Home,77',Substitution,Francisco Rodríguez,Tactical,,Nishan Burkart,3841171
Servette FC,Away,90',Substitution,Steve Rouiller,Delay,,Timothé Cognat,3841171
Servette FC,Away,90',Substitution,Boubacar Fofana,Delay,,Miroslav Stevanovic,3841171
Servette FC,Away,30',Yellow Card,Samba Diba,Foul,,,3841171
FC Winterthur,Home,85',Yellow Card,Francisco Rodríguez,Foul,,,3841171
FC Winterthur,Home,90',Yellow Card,Matteo Di Giusto,Dissent,,,3841171
Grasshopper Club Zurich,Away,8',Goal,Petar Pusic,Counter attack goal,Shkelqim Demhasaj,,3841172
FC Zürich,Home,24',Goal,Lindrit Kamberi,Header,Adrián Guerrero,,3841172
FC Zürich,Home,54',Goal,Blerim Dzemaili,Left-footed shot,Nikola Boranijasevic,,3841172
Grasshopper Club Zurich,Away,60',Substitution,Renat Dadashov,Tactical,,Meritan Shabani,3841172
